S.No.,Affiliation No.,State,Name,Head,Status,Affiliated upto,Address,Phone No.,Email
17175,2131942,UTTAR PRADESH,G.R. CONVENT JUNIOR HIGH SCHOOL,POORNIMA YADAV,Secondary School,31/03/2018,"NYAYKHAND-1, INDRAPURAM GHAZIABAD ,201001","0120 ,6569173",punrnimayadav14@gmail.com
17176,2131713,UTTAR PRADESH,G.R. Global Academy,RENU SHARMA,Senior Secondary,31/03/2019,"Phoolwati Nagar, Bishara N.T.P.C. Road, Dadri, Gautam Budh Nagar ,203207","0120 ,9457856190",renusharma6871@gmail.com
17177,2132558,UTTAR PRADESH,G.R.ACADEMY,Mrs.PRATIMA SHUKLA,Secondary School,31/03/2020,"DEVDAND,POST- MADHOPUR ,272175",",05547 209574",info@gracademy.in
17178,2131193,UTTAR PRADESH,G.R.Public School,KIRTI AGARWAL,Secondary School,31/03/2018,"Bhoapur Mastan Nagar Simbhaoli ,245207","91 ,9690870302",GRPUBLICSCHOOLSIMBHAOLI@GMAIL.COM
17179,2132026,UTTAR PRADESH,G.S. Public School,SOHINI JAIN,Senior Secondary,31/03/2020,"Abidgarh, Khandauli, Agra, UP ,283126","0562 ,283576",gspabid@gmail.com
17180,2131052,UTTAR PRADESH,GAGAN PUBLIC SCHOOL,ADEEL AHMAD,Senior Secondary,31/03/2019,"KHAIR BYE PASS,ALIGARH ,202001","0571 ,7533806777",adeel1659@gmail.com
17181,2132689,UTTAR PRADESH,GAGAN PUBLIC SCHOOL,RAJEEV KUMAR VERMA,Secondary School,31/03/2020,"HS1 Sector 4 near gaur city greater noida ,201308","91 ,9643569000",rajeevkmverma303@gmail.com
17182,2130336,UTTAR PRADESH,GAIL DAV PUBLIC SCHOOL,ANAND SWAROOP SRASWAT,Senior Secondary,31/03/2019,"UPPC NAGAR DIBIYAPUR DISTT AARIYA UTTAR PRADESH ,206244","5683 ,282212",principal.dav@gail.co.in
17183,2131460,UTTAR PRADESH,GALAXY CONVENT SCHOOL,FAIYYAZ AHMAD ANSARI,Senior Secondary,31/03/2022,"DEOBAND ROAD NEAR RUHANA SUGAR MILL, MUZAFFARNAGAR U.P. ,251202","131 ,9897101785",faansari3@hotmail.com
17184,2132559,UTTAR PRADESH,GANDHI INTERNATIONAL PUBLIC SCHOOL,Sarika Goel,Secondary School,31/03/2020,"Near Gandhi Institute, Jainpur, Hapur Bypass, Delhi Road, Meerut City ,250002","0121 ,6532868",principal@gipsm.in
17185,2130211,UTTAR PRADESH,GANDHI NAGAR PUBLIC SCHOOL,SHASHI SHARMA,Senior Secondary,31/03/2020,"GANDHI NAGAR MORADABAD UTTAR PRADESH ,244001","0591 ,2495871",mbdshashi@yahoo.com
17186,2130570,UTTAR PRADESH,GANESH RAM NAGAR SARASWATI BALIKA VIDYA MANDIR,AMITA SHARMA,Senior Secondary,31/03/2020,"BALKESHEWAR AGRA UTTAR PRADESH ,282004","0562 ,8899816313",mitas64@gmail.COM
17187,2132773,UTTAR PRADESH,GARDENIA PUBLIC SCHOOL,JAI DEEP DIXIT,Secondary School,31/03/2020,"91/1, RADHAPURAM, KALYANPUR, KANPUR NAGAR ,208017","0512 ,9621117117",GARDENIAPUBLICSCHOOL@GMAIL.COM
17188,2131073,UTTAR PRADESH,gargi girls school,ANUPMA SAXENA,Senior Secondary,31/03/2020,"j-pocket, Ganga Nagar ,250001","0121 ,2620944",PRINCIPAL@GARGIGIRLS.COM
17189,2131035,UTTAR PRADESH,GARGI RAJ ROYAL ACADEMY,BANSHIDHAR DWIVEDI,Senior Secondary,31/03/2019,"SHRI KRISHNA VIHAR COLONY, HAWATMAU MAVIYA, RAIBARELI ROAD, LUCKNOW ,226025","0522 ,7851992432",dwivedi.bd2013@gmail.com
17190,2130827,UTTAR PRADESH,GARUD PUBLIC SCHOOL,Mr. Madhup Mishra,Middle Class,31/03/2010,"RAJAJI MARG SHAHJANHAN PUR CANTT U P ,242001","0532 ,2552134",tmadhup@rediffmail.com
17191,2131682,UTTAR PRADESH,"Gateway International School,",SANJAY SHARMA,Senior Secondary,31/03/2018,"Khandwari Bangar, Baraut road, Baghpat, UP ,250609","0121 ,6505222",sk_gateway@yahoo.com
17192,2130761,UTTAR PRADESH,GAURAV MEMORIAL INTERNATIONAL SCHOOL,RAJ KUMARI KACHRU,Senior Secondary,31/03/2021,"673 BITHOOR ROAD KALYAN PUR KANPUR UP ,208017","0512 ,8303793978",rajk.kachru@gmail.com
17193,2131476,UTTAR PRADESH,Gauri Shankar Public school,Bharati Pandey,Senior Secondary,31/03/2017,"Tulsi Sagar, Ghazipur, U.P ,233001","0548 ,2221263",gpsghazipur@gmail.com
17194,2132595,UTTAR PRADESH,GAURS INTERNATIONAL SCHOOL,DEBAROTI BOSE,Secondary School,31/03/2020,"Gaur City-II, Plot No.-GH 03,Sector-16C ,201301","0120 ,6710449",principal@gaursinternationalschool.com
17195,2131262,UTTAR PRADESH,gautam budh balak inter college,Rajeev Kumar,Senior Secondary,31/03/2019,"amnabad, bisrkh,greater noida ,201308","0120 ,2935666",rajeev.rathi1973@gmail.com
17196,2131386,UTTAR PRADESH,GAUTAM PUBLIC SCHOOL,POONAM GAUTAM,Senior Secondary,31/03/2022,"P-BLOCK, SECTOR-12, PRATAP VIHAR, GHAZIABAD ,201009","0120 ,2841095",gpsgzb01@gmail.com
17197,2131968,UTTAR PRADESH,GAYATRI PUBLIC SCHOOL,BHANU SIR,Senior Secondary,31/03/2020,"SIKANDRABAD ROAD GULAOTHI-203408 ,203408","5738 ,252106",georgefrederick2222@yahoo.com
17198,2130817,UTTAR PRADESH,GAYATRI PUBLIC SCHOOL,Kalyani Dixit,Senior Secondary,31/03/2021,"152, MAUZ MOHAMMEDPUR, SHASTRIPURAM, AGRA, UP ,282003","91 ,9756744555",kalyanicdixit@gmail.com
17199,2131562,UTTAR PRADESH,GD Goenka Public School,RENU SEHGAL,Senior Secondary,31/03/2022,"Plot no. HS-13, Swarn Nagri, Sector Tau, Greater Noida (UP) ,201308","0120 ,2399051",principal@gdgoenka-noida.com
17200,2131329,UTTAR PRADESH,GD Goenka Public School,RINA SINGH,Senior Secondary,31/03/2017,"Raj Nagar Ext. Delhi Meerut bypass road ,201010","0120 ,7503001771",rinasingh.smc@gmail.com
17201,2132228,UTTAR PRADESH,GD Goenka Public School Gorakhpur,Dr Jaishree Bhargava,Secondary School,31/03/2019,"Ram Nagar Karjahan ,273202","91 ,7617007921",principalgdgoenkagorakhpur@gmail.com
17202,2131164,UTTAR PRADESH,GEETA INTERNATIONAL PUBLIC SCHOOL,SANJAY KUMAR SRIVASTAVA,Senior Secondary,31/03/2021,"DAMWATIA TAPPA SANDI, RAVINDRANAGAR, PADRAUNA, DISTT. KUSHINAGAR U.P. ,274304","5564 ,240517",gipskushinagar54639@gmail.com
17203,2130566,UTTAR PRADESH,GEETA SANJAY MEMORIAL PUB SCHOOL,ALKA SINGHAL,Senior Secondary,31/03/2018,"B BLOCK LOHIA NAGAR GHAZIABAD UTTAR PRADESH ,201001","0120 ,2721606",alkasinghal120@gmail.com
17204,2132166,UTTAR PRADESH,GEETAGYAN SANSKAR ACADEMY,SANJAY KUMAR GUPTA,Secondary School,31/03/2019,"VIDYA MANDIR MARG GANGOH (SRE) SAHARANPUR ,247341","0 ,8868871082",sanjayrcm.gupta79@gmail.com
17205,2131232,UTTAR PRADESH,Genesis Global School,AJAY SINGH,Senior Secondary,31/03/2019,"A-12, Sector-132 Expressway Noida -201301 ,201301","91 ,9711577709",headcbse@genesisgs.edu.in
17206,2132880,UTTAR PRADESH,GENIUS PUBLIC INTER COLLEGE,ASHEESH KUMAR,Senior Secondary,31/03/2020,"CHAK DADANPUR JHALWA ,211015","0532 ,0000000",gpicjhalwa@gmail.com
17207,2132252,UTTAR PRADESH,GENIUS PUBLIC SCHOOL,SANGEETA YADAV,Secondary School,31/03/2019,"MURADNAGAR, GHAZIABAD ,201206","1232 ,261655",
17208,2131523,UTTAR PRADESH,Genius Public School,NEElAM JAISWAL,Senior Secondary,31/03/2023,"Padha, Pahasu, Bulandshahar ,202396","0 ,7409924094",pgk.sarita@gmail.com
17209,2131494,UTTAR PRADESH,Georgions academy,Ram Karan Verma,Senior Secondary,31/03/2022,"15th Mile Stone, Makhanpur, Shikohabad, Firozabad ,205145","91 ,7500245458",ga.skb.hr19@gmail.com
17210,2131946,UTTAR PRADESH,GHANSHYAM DAS TANDON SARASWATI VIDYA MANDIR,Archana Sharma,Senior Secondary,31/03/2020,"VILLAGE KAILSA, POST KAILSA, TEHSIL AND DISTRICT JYOTIBA PHULE NAGAR ,244221","5922 ,268419",gdtsvmkailsa@gmail.com
17211,2131030,UTTAR PRADESH,Ghayasiban Public College,R SUSAI KANNU,Senior Secondary,31/03/2022,"Keshav Nagar,Sitapur Road,Lucknow-U.P. ,226001","0522 ,2759816",GHAYASIBAN.PRINCIPAL@GMAIL.COM
17212,2131906,UTTAR PRADESH,GHAZI LEARNERS ACADEMY,ASHOK KUMAR SHUKLA,Senior Secondary,31/03/2020,"Taj Khanpur, Post Bahadurpur, Block Dubeypur, Sultanpur, UP ,228001","0 ,9839098586",principalgla786@gmail.com
17213,2130153,UTTAR PRADESH,GHAZIABAD PUBLIC SCHOOL,MILAN YADAV,Senior Secondary,31/03/2020,"II-C NEHRU NAGAR GHAZIABAD UTTAR PRADESH ,201001","0120 ,2792123",principal@onlinegps.org
17214,2131399,UTTAR PRADESH,GIRIGA DEVI MEMORIAL CHILDRENS ACADEMY,PREETY MEHROTRA,Secondary School,31/03/2020,"VILL.GAJAPUR,P.O-BANKAT (KAPSETHI),VARANASI ,223401","0542 ,2630003",principalgdmca@gmail.com
17215,2132609,UTTAR PRADESH,GLABAL INDIAN INTERNATIONAL SCHOOL,VANDANA MIDHA,Secondary School,31/03/2020,"D-5,Sector-71,Gautam Budh Nagar ,201301","0120 ,6605800",principal.noida@globalindianschool.org
17216,2130208,UTTAR PRADESH,GLENHILL SCHOOL,DILEEP KUMAR MISHRA,Senior Secondary,31/03/2018,"MANDUADIH VARANASI UTTAR PRADESH ,221103","0542 ,2370246",dkmglenhill@gmail.com
17217,2132385,UTTAR PRADESH,GLMD INTERNATIONAL SCHOOL KOTLA FIROZABAD,KAUSHAL KISHOR PACHAURI,Secondary School,31/03/2019,"Village-KOTLA Block-NARAKHI ,283203","5612 ,7895100363",pachaurikaushal1967@gmail.com
17218,2131901,UTTAR PRADESH,Global Agra Convent School,SUSHILA SHARMA,Senior Secondary,31/03/2020,"Bada Gaon Shamshabad Road,Agra,UP ,283125","0562 ,2303955",RAVIKANTS571@GMAIL.COM
17219,2132909,UTTAR PRADESH,Global International School,Mr.Mohd Nasir Khan,Secondary School,31/03/2020,"Global International School,Village Baghi,Farm Wali Naher,Rampur, UP ,244901",",8755813398",mohdnasirkhan96@gmail.com
17220,2132709,UTTAR PRADESH,GLOBAL PUBLIC SCHOOL,INDU BALA,Secondary School,31/03/2020,"VILLAGE & POST PHUGANA ,247776","1392 ,262842",gpsphugana@gmail.com
17221,2132333,UTTAR PRADESH,Global Public School,NEETA JOSHI,Secondary School,31/03/2019,"Kamalpur Kazi,Dhanaura ,244231","5924 ,275233",upadhyay-upadhyay@rediffmail.com
17222,2132423,UTTAR PRADESH,GLOBAL PUBLIC SCHOOL,ANEESH KUMAR GUPTA,Secondary School,31/03/2019,"VILLAGE SINGMOUR,POST CHILKANA. ,247001","0132 ,9568227223",gps.sre786@gmail.com
17223,2132504,UTTAR PRADESH,GLOBAL SCHOOL OF LEARNING,Mrs.SUNITA SINGH,Secondary School,31/03/2019,"VILLAGE JAGDISHPUR SOKHA, BLOCK-CHITTORA, P.O. ALIA BULBUL, KALPIPARA ,271875",",9919520090",info@globalschooloflearning.org
17224,2132129,UTTAR PRADESH,Global Wisdom School of Education,Kunwar Vivek Singh,Secondary School,31/03/2018,Near 50 no. tubewell Village,"5271 ,245388",principal@glowalwisdom.co.in
17225,2132103,UTTAR PRADESH,Glocal School,GUNJAN RAJPUT,Secondary School,31/03/2018,"Mirzapur village ,247122","091 ,9917586795",principal@glocalschool.in
17226,2131032,UTTAR PRADESH,GLORIOUS ACADEMY,G C Tiwari,Senior Secondary,31/03/2019,"DAFI, LANKA, VARANASI ,221005","0542 ,2366611",drgctiwari@yahoo.com
17227,2132295,UTTAR PRADESH,GLORIOUS PUBLIC SCHOOL,ASHOK KUMAR TRIPATHI,Secondary School,31/03/2019,"ADARSH GAON (CHHAWANI LINE) GHAZIPUR ,233002","91 ,9616865904",aktripathi15683@gmail.com
17228,2132802,UTTAR PRADESH,GLORY MODERN SCHOOL,NARAYAN DUTT GUPTA,Secondary School,31/03/2020,"GLORY MODERN SCHOOL, NAGLA BIHARI ROAD, KASBA SAHPAU, SADABAD, HATHRAS ,281307","91 ,7409357576",glorymodern@gmail.com
17229,2130351,UTTAR PRADESH,GODWIN PUBLIC SCHOOL,DEV NAGAR,Senior Secondary,31/03/2014,"MEERRUT UTTAR PRADESH ,250002","0121 ,2680677",devnagar123@gmail.com
17230,2132054,UTTAR PRADESH,"Godwin Public School Baheri,Bareilly",PRABHA BHATT,Secondary School,31/03/2018,"By Pass Road,Baheri ,263201","0 ,9837086886",singhsanjaybhandari@gmail.com
17231,2131996,UTTAR PRADESH,GOLDEN BELLS ACADEMY,B P SINGH,Secondary School,31/03/2018,"VILL AND POST-DHINDHAWALI BAGHRA MUZAFFARNAGAR UP ,251318","0131 ,2",singhgba1947@gmail.com
17232,2132167,UTTAR PRADESH,Golden Bells Public School,vaishali mittal,Senior Secondary,31/03/2020,"Nangla Mubarik ,251314","0131 ,9410284435",vaishaligbps@gmail.com
17233,2131017,UTTAR PRADESH,Golden Flower Public School,HARJINDER KAUR,Senior Secondary,31/03/2014,"Sampurna Nagar Road ,262902","0587 ,1235901",jassygoldenflower@gmail.com
17234,2131369,UTTAR PRADESH,golden flower public school,SURESH CHANRA ROY,Senior Secondary,31/03/2022,"tikuniya,gola road, khutar distt.-shahjahanpur ,242405","5844 ,209999",gfpskhutar@gmail.com
17235,2131252,UTTAR PRADESH,Golden Future Public school.,DEVENDER SINGH MALIK,Senior Secondary,31/03/2021,"Meerut Carnal Highway,Near Police Station Phugana,MUZAFFARNAGAR. ,247776","0 ,8869892015",goldenfuture2003@gmail.com
17236,2130803,UTTAR PRADESH,GOLDEN HEART ACADEMY,FARHAT IQBAL,Senior Secondary,31/03/2019,"BUDHANA ROAD KHATAULI MUZAFFAR NAGAR UP ,251201","1396 ,271858",ghakhatauli@yahoo.com
17237,2130792,UTTAR PRADESH,GOLDEN PUBLIC SCHOOL,AARADHANA VERMA,Senior Secondary,31/03/2021,"PACHENDA ROAD GANDHI COLONY MUZAFFARNAGAR UP ,251001","0131 ,2413427",verma.aradhana9@gamil.com
17238,2131748,UTTAR PRADESH,good samaritan english school,DAYA SHANKAR TIWARI,Secondary School,31/03/2022,"vill+post- ratsar ,277123","5498 ,256257",goodsamaritanschool13@gmail.com
17239,2132629,UTTAR PRADESH,Gopal Ji Memorial School,Rakesh Kumar Chaubey,Secondary School,31/03/2020,"Vill. Reoti ,277209","5494 ,260021",chaubey.rakeshkumar13@gmail.com
17240,2130971,UTTAR PRADESH,Gopal Public School,RAJNEESH SRIVASTAVA,Senior Secondary,31/03/2020,"Om Nagar, Sultanpur ,228001","5362 ,240775",argpssln@gmail.com
17241,2132191,UTTAR PRADESH,GOPAL SARASWATI VIDYA MANDIR,LALTA PRASAD PANDEY,Senior Secondary,31/03/2019,"SARASWATI NAGAR, IN FRONT OF TRIPULA POWER HOUSE ,229001","0535 ,2217250",gopal.svm.cbse@gmail.com
17242,2130658,UTTAR PRADESH,GORAKHPUR PUBLIC SCHOOL,GEETANJALI PANDEY,Senior Secondary,31/03/2010,"BAGHRANI NEAR RASTAMPUR DHALA GORAKHPUR UTTAR PRADESH ,273016","0551 ,2321325",gorakhpurpublicschool@gmail.com
17243,2131325,UTTAR PRADESH,Goverdhan Vidyapeeth,PANKAJ SHARMA,Senior Secondary,31/03/2017,"6th km stone on Goverdhan Chata road, Om Nagar Padal, Goerdhan ,281504","0565 ,2815123",drgautamrb@gmail.com
17244,2130665,UTTAR PRADESH,GOYAL PUBLIC SCHOOL,MALINI TYAGI,Senior Secondary,31/03/2021,"DHAMPUR ROAD NAGINA DISTT DISTT BIJNOUR UTTAR PRADESH ,246762","1343 ,250214",GPS54121@GMAIL.COM
17245,2130110,UTTAR PRADESH,GRAIN CHAMBER PUBLIC SCHOOL,AZAD VEER,Senior Secondary,31/03/2019,"NEW MANDI MUZAFFAR NAGAR UTTAR PRADESH ,251001","0131 ,2602549",gcpsprincipal@gmail.com
17246,2131579,UTTAR PRADESH,GRAMARSHI ACADEMY INTERNATIONAL,R V Sharma,Senior Secondary,31/03/2023,"Near Mahila P.G. College, Gaddopur, Goshaiganj, Faizabad ,224141","5278 ,250050",ranvijay.takshsila@gmail.com
17247,2131229,UTTAR PRADESH,GRAMMAR ACADEMY,SHIV SHANKAR MISHRA,Senior Secondary,31/03/2021,"Kaushalpuri Colony, Khojanpur, Faizabad ,224001","5278 ,247389",grammar_acad@yahoomail.co.in
17248,2132116,UTTAR PRADESH,"Gramya Bharati Purv Madhyamik Shikshalaya,",JITENDRA KUMAR SRIVASTAV,Secondary School,31/03/2018,"Shriganj (Nandganj)Ghazipur ,233001","0548 ,2221535",jkumargzp7@gmail.com
17249,2130769,UTTAR PRADESH,GRAMYANCHAL PUBLIC SCHOOL,R K MALI,Senior Secondary,31/03/2012,"HAIDERGARH BARABANKI UP ,245910","5244 ,245910",principal.gps14@gmail.com
17250,2132877,UTTAR PRADESH,GREAT COLUMBUS SCHOOL,RAJESH KUMAR SRIVASTAV,Secondary School,31/03/2020,"PLOT NO.11, CHHAPRAULI BANGER, SEC-168, NOIDA, U.P. ,201301","0120 ,6591111",rks_201159@yahoo.co.in
17251,2132409,UTTAR PRADESH,GREAT INDIAN ACADEMY,Manoj Kumar,Secondary School,31/03/2019,"NEAR RAILWAY STATION, JHALU, BIJNOR ,246728","1342 ,287055",gia.jhalu@gmail.com
17252,2132740,UTTAR PRADESH,GREATER HEIGHTS PUBLIC SCHOOL,Sangeeta Singh,Secondary School,31/03/2020,"GREATER HEIGHTS PUBLIC SCHOOL ,203202","0120 ,4281454",principal.ghps24@gmail.com
17253,2132700,UTTAR PRADESH,GREATER NOIDA WORLD SCHOOL,MANJU KAUL RAINA,Secondary School,31/03/2020,"PLOT NO. HS-28/I, ,201308","0 ,8860606691",manju.sarjana@gmail.com
17254,2132700,UTTAR PRADESH,GREATER NOIDA WORLD SCHOOL,MANJU KAUL RAINA,Secondary School,31/03/2020,"PLOT NO. HS-28/I, ,201308","0 ,8860606691",manju.sarjana@gmail.com
17255,2131396,UTTAR PRADESH,GREATER VALLEY SCHOOL,Anamika Sood,Senior Secondary,31/03/2017,"HS-20 P-7,SECTOR-OMEGA-II ,201306","0120 ,6541030",principalas@greatervalleyschool.com
17256,2132705,UTTAR PRADESH,GREEN FIELD ACADEMY,VIPUL GUPTA,Secondary School,31/03/2020,"VILL. BALUDEEH, NIGHASAN PALIA ROAD ,261506","5872 ,264025",greenfieldlmp3@gmail.com
17257,2130902,UTTAR PRADESH,GREEN FIELD ACADEMY,K G SAXENA,Senior Secondary,31/03/2022,"LAKHIM PUR KHERI, ,262701","5872 ,264025",gfa_lmp@rediffmail.com
17258,2130333,UTTAR PRADESH,GREEN FIELD ACADEMY,Alok Misra,Senior Secondary,31/03/2019,"HARGAON SITAPUR UTTAR PRADESH ,262501","91 ,9795140134",gfa.lmp@gmail.com
17259,2130794,UTTAR PRADESH,GREEN FIELD ACADEMY,KUMUD PUNDIR,Senior Secondary,31/03/2020,"OLRA ROAD NANAUTA DISTT SAHARANPUR UP ,247452","1336 ,254217",KUMUDPUNDIR@YMAIL.COM
17260,2132005,UTTAR PRADESH,GREEN FIELD PUBLIC JR. HIGH SCHOOL,EVA GOYAL,Secondary School,31/03/2018,"G-Block, Govindpuram, Ghazaibad ,201001","0120 ,2767897",evagoyal@yahoo.co.in
17261,2130252,UTTAR PRADESH,GREEN FIELD PUBLIC SCHOOL,PRIYA SINGH,Senior Secondary,31/03/2022,"SECTOR 23 SANJAY NAGAR GHAZIABAD UTTAR PRADESH ,201001","0120 ,2783640",priyasagarsingh8@gmail.com
17262,2130867,UTTAR PRADESH,GREEN FIELD PUBLIC SCHOOL,Radha Bhatia,Senior Secondary,31/03/2018,"KIRATPUR-MAUZAMPUR ROAD, KIRATPUR, DISTT BIJNOR UTTAR PRADESH ,246731","1342 ,7060268945",gfps@rediffmail.com
17263,2131397,UTTAR PRADESH,green fields academy,RITU SRIVASTAVA,Senior Secondary,31/03/2022,"Gauhania Jasra ,Rewa road, Distt Allahabad, Uttar Pradesh-212107 ,212107","5333 ,9839760251",ritu.knowlett@gmail.com
17264,2131029,UTTAR PRADESH,Green Land Convent School,REETA SIKARWAR,Senior Secondary,31/03/2019,"greenland convent school achnera, agra ,283108","5613 ,265091",greenland54501@gmail.com
17265,2131508,UTTAR PRADESH,GREEN LAND PUBLIC SCHOOL,RACHNA MISHRA,Senior Secondary,31/03/2018,"3, VIJYANT KHAND, GOMTI NAGAR, ,226010","0522 ,2306268",rachna.mishra12@yahoo.com
17266,2131822,UTTAR PRADESH,GREEN LAWNS SCHOOL,Sunil Dutt Maurya,Secondary School,31/03/2022,"VILL+POST+TEHSHIL-BILTHARA ROAD ,221715","5491 ,245557",Sunilduttmaurya13@gmail.com
17267,2131661,UTTAR PRADESH,GREEN LIGHT PUBLIC SCHOOL,GARGI ARYA,Senior Secondary,31/03/2023,"VILLAGE ABHIPURA, NANGAL ROAD, BIJNOR ,246732","1341 ,9456650956",greenlightpublicschool@yahoo.com
17268,2130218,UTTAR PRADESH,GREEN MEADOWS SCHOOL,SEEMA SINGH,Senior Secondary,31/03/2021,"P.T.C. CHAKKAR KA MAIDAN MORADABAD UTTAR PRADESH ,244001","0591 ,2436630",gmsmbd84@gmail.com
17269,2131532,UTTAR PRADESH,Green Valley Convent Public School,Komal Arora,Secondary School,31/03/2016,"Atrauli road, chharra,Distt Aligarh, Uttar Pradesh ,202130","5723 ,2440011",greenvcpublicschoolchharra@gmail.com
17270,2131915,UTTAR PRADESH,Green Valley English School,Kiran singh,Senior Secondary,31/03/2020,"Khushahal Nagar, Sector-A, Badalalpur, Post-Lamahi, Varanasi ,221007","0542 ,2290732",kiransinghgves@gmail.com
17271,2132351,UTTAR PRADESH,GREEN VALLEY PUBLIC SCHOOL,Santosh Kumar Singh,Secondary School,31/03/2019,"VILL- PATKHAULI, PO- DEOKALI, BALLIA ,277001","0 ,9005088955",santoshgreenvalley05@gmail.com
17272,2131027,UTTAR PRADESH,GREEN VIEW PUBLIC SCHOOL,VIBHAV SRIVASTAVA,Senior Secondary,31/03/2019,"JALAPUR, SANT RAVIDAS NAGAR ,221401","5414 ,224803",vibhavsrivastava75@gmail.com
17273,2131769,UTTAR PRADESH,green way public school,VINEETA AGNIHOTRI,Senior Secondary,31/03/2019,"fareedipur, dubagga ring road, ,227101","0522 ,7668890057",VINEETAAGNIHOTRIE@GMAIL.COM
17274,2131688,UTTAR PRADESH,GREEN WILLOW PUBLIC SCHOOL,Shalini Sharma,Senior Secondary,31/03/2019,"N.H.2 VILL NAWADA MATHURA 281001 ,281001","0565 ,2431070",rekhayuvi@gmail.com
17275,2130120,UTTAR PRADESH,GREENFIELDS PUBLIC SCHOOL,DR MRS KIRAN B KUMAR,Senior Secondary,31/03/2017,"CHANDER NAGAR C-BLOCK GHAZIABAD UTTAR PRADESH ,201011","06531 ,8462028",davpsbachra@ymail.com
17276,2130226,UTTAR PRADESH,GREENLAND ACADEMY,ANKUR TYAGI,Senior Secondary,31/03/2018,"MODINAGAR, DISTT GHAZIABAD, UTTAR PRADESH ,201204","1232 ,247808",greenland.academy@yahoo.co.in
17277,2130156,UTTAR PRADESH,GREENLAND PUBLIC SCHOOL,PRAVEEN RAJ TYAGI,Senior Secondary,31/03/2018,"DUHAI GHAZIABAD UTTAR PRADESH ,201206","0120 ,2675093",prajtyagi@gmail.com
17278,2130100,UTTAR PRADESH,GREENWOOD SEC SCHOOL,NEERAJ K TIWARI,Senior Secondary,31/03/2018,"KARIM BAGH RAHE RAZA RAMPUR UTTAR PRADESH ,244901","0595 ,2352915",nktiwarink@gmail.com
17279,2132725,UTTAR PRADESH,GRENO PUBLIC SCHOOL,SUKHVIR SINGH SIKARWAR,Secondary School,31/03/2020,"Village - Gunpura, Near Buddh International Circuit, Yamuna Expressway, P.O-Dankaur, Dist.- G.B. Nagar - 203201 (U.P) ,203201","0120 ,9910235154",mr.sikarwar@gmail.com
17280,2131833,UTTAR PRADESH,Growell Junior High School,SANDHYA CHATURVEDI,Senior Secondary,31/03/2019,"Baraut, Baghpat ,250611","1234 ,263355",GROWELLSCHOOL2@GMAIL.COM
17281,2130892,UTTAR PRADESH,GULMOHAR,SHUNILA MYRTLE SCOTT,Senior Secondary,31/03/2017,"651, W BLOCK, Keshav Nagar, Kanpur, UTTAR PRADESH ,208014","0512 ,2604384",sm_scott234@rediffmail.com
17282,2132155,UTTAR PRADESH,Guru Gorakhnath Vidyapeeth,MANISH KUMAR DUBEY,Secondary School,31/03/2019,"Pitteshwarnath, Mandir, Bharohiya, Kanapar, Pipiganj ,221002","0551 ,2108881",manishdubeyggvp@gmail.com
17283,2130959,UTTAR PRADESH,Guru Govind Singh Public School,SHALOO MALIK,Senior Secondary,31/03/2018,vill.,"0121 ,0",GGSPSR@GMAIL.COM
17284,2131342,UTTAR PRADESH,GURU KRIPA DIVINE GRACE PUBLIC SCHOOL,R M PATHAK,Senior Secondary,31/03/2022,"ADILPUR, RANJITPUR ,271801","5252 ,235320",gkdgps@gmail.com
17285,2131046,UTTAR PRADESH,Guru Nanak Convent School,JUHI SHARMA,Senior Secondary,31/03/2014,"Guru Nanak Convent School khutar Road Banda - 242402 ,242402","0000 ,9997744141",gurunanakconventschool@gmail.com
17286,2130469,UTTAR PRADESH,GURU NANAK DEV PUBLIC SCHOOL,PRADEEP SINGH RAUTELA,Senior Secondary,31/03/2022,"BILASPUR DISTT RAMPUR UTTAR PRADESH ,244921","0595 ,2412634",GNDBILASPUR@GMAIL.COM
17287,2130246,UTTAR PRADESH,guru nanak english school,NIRMAL RATHORE,Senior Secondary,31/03/2019,"tarna shivpur varanasi uttar pradesh ,221002","0542 ,2282313",gnesvnsprincipal@gmail.com
17288,2132505,UTTAR PRADESH,Guru Nanak Gurdas Academy,PALJINDER PAL SINGH,Secondary School,31/03/2020,"Bhopatpur Sakaria, Puranpur-Pilibhit Road, Karnapur ,262122","5880 ,265237",paljin628@gmail.com
17289,2130142,UTTAR PRADESH,GURU NANAK MODERN SCHOOL,BALWINDER SINGH,Senior Secondary,31/03/2019,"BITHOOR ROAD KALYANPUR KANPUR UTTAR PRADESH ,208018","0512 ,2574872",principal@gnms.co.in
17290,2131803,UTTAR PRADESH,GURU NANAK PUBLIC SCHOOL,SIMMI SALUJA,Senior Secondary,31/03/2020,"GRAM-MUHHAMDPUR SARAI JAVAI, NH-2, SHIKOHABAD, FIROZABAD ,205135","0091 ,9319774932",principalgurunanakskb@gmail.com
17291,2131730,UTTAR PRADESH,guru nanak public school,Arvind Kumar Tripathi,Senior Secondary,31/03/2019,"nawabganj allahabad ,up ,229412","0532 ,231446",principal.gnpsnawabganj@gmail.com
17292,2130144,UTTAR PRADESH,GURU NANAK PUBLIC SCHOOL,NUTAN RANJAN,Senior Secondary,31/03/2019,"LAJPAT NAGAR KANPUR UTTAR PRADESH ,208005","0512 ,2297618",gnpskanpur@yahoo.co.in
